LAT,LON,YEAR,MO,DY,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M,PRECTOT,WS10M,PS,QV2M,ALLSKY_SFC_SW_DWN
-37.63269,145.79811,2017,7,8,4.24,4.24,8.33,2.51,5.39,0.96,1.29,96.8,5.36,1.26
-37.63269,145.79811,2017,7,9,3.89,3.89,9.42,4.12,6.24,1.82,1.73,97.14,5.19,1.59
-37.63269,145.79811,2017,7,10,4.5,4.5,11.87,4.04,7.39,2.36,1.32,97.79,5.4,1.89
-37.63269,145.79811,2017,7,11,5.86,5.86,10.43,3.22,6.89,0.91,0.84,98.47,5.88,1.98
-37.63269,145.79811,2017,7,12,2.42,2.44,12.4,2.66,6.19,0.01,1.12,98.44,4.63,2.58
-37.63269,145.79811,2017,7,13,2.43,2.44,11.37,3.37,7.33,0.05,2.27,97.48,4.67,1.25
-37.63269,145.79811,2017,7,14,3.81,3.82,10.41,5.83,8.23,0.94,2.12,96.73,5.19,1.76
-37.63269,145.79811,2017,7,15,2.48,2.49,9.18,1.3,5.28,0.55,1.19,97.3,4.71,2.12
-37.63269,145.79811,2017,7,16,-0.8,-0.77,7.66,0.53,4.02,0,1.82,97.24,3.7,2.1
-37.63269,145.79811,2017,7,17,1.82,1.84,12.26,5.8,8.22,0.73,2.63,96.56,4.54,1.92
-37.63269,145.79811,2017,7,18,5.5,5.5,8.37,6.25,7.14,2.94,1.81,96.14,5.87,1.33
-37.63269,145.79811,2017,7,19,6.18,6.18,8.71,5.87,7.15,4.47,1.81,96.55,6.15,1.65
-37.63269,145.79811,2017,7,20,3.93,3.93,7.54,3.87,5.82,2.94,1.81,97.14,5.21,1.69
-37.63269,145.79811,2017,7,21,1.93,1.94,11.61,2.48,5.8,0.17,0.83,97.59,4.52,2.93
-37.63269,145.79811,2017,7,22,-1.26,-1.22,10.45,1.37,5.85,0.05,2.38,97.18,3.57,1.99
-37.63269,145.79811,2017,7,23,3.21,3.23,10.55,5.98,7.83,3.55,2.1,96.72,5.13,1.33
-37.63269,145.79811,2017,7,24,6.16,6.16,11.03,6.04,7.82,1.66,1.38,97.19,6.08,1.95
-37.63269,145.79811,2017,7,25,4.78,4.79,13.94,6.44,10.03,0.45,2.2,96.91,5.54,2.65
-37.63269,145.79811,2017,7,26,6.42,6.42,9.3,4.61,7.66,4.51,1.63,97.16,6.19,2.18
-37.63269,145.79811,2017,7,27,4.06,4.07,10.97,3.91,6.89,5.73,1.9,97.31,5.25,2.25
-37.63269,145.79811,2017,7,28,4.44,4.45,11.34,5.67,7.73,2.38,1.58,97.14,5.43,2.68
-37.63269,145.79811,2017,7,29,1.96,1.98,13.77,4.76,9.97,0.05,3.02,96.56,4.55,3.19
-37.63269,145.79811,2017,7,30,4.59,4.61,13.28,6.83,10.21,0.21,1.77,96.52,5.53,2.28
-37.63269,145.79811,2017,7,31,3.59,3.6,12.24,5.16,7.84,0.25,1.03,97.26,5.08,2.86
-37.63269,145.79811,2017,8,1,4.28,4.28,12.99,3.03,7.17,0.03,0.82,97.91,5.29,3.15
-37.63269,145.79811,2017,8,2,1.02,1.06,13.12,2.2,6.32,0,0.88,97.72,4.26,3.16
-37.63269,145.79811,2017,8,3,3.42,3.43,9.93,3.26,5.67,8.44,1,96.73,5.08,0.68
-37.63269,145.79811,2017,8,4,4.6,4.6,7,5,5.67,1.4,1.53,96.03,5.52,1.11
-37.63269,145.79811,2017,8,5,3.17,3.18,9.34,4.66,6.7,1.68,2.63,96.05,5,2.23
-37.63269,145.79811,2017,8,6,3.36,3.36,7.21,4.63,5.81,3.64,2.41,95.78,5.07,2.33
-37.63269,145.79811,2017,8,7,4.73,4.73,6.17,3.69,5.11,7.35,1.67,96.06,5.57,1.72
-37.63269,145.79811,2017,8,8,6.24,6.24,10.24,4.85,7.3,2.03,1.43,97.3,6.13,2.15
-37.63269,145.79811,2017,8,9,6.93,6.93,13.74,7.05,9.82,0.57,1.41,97.44,6.4,2.84
-37.63269,145.79811,2017,8,10,2.36,2.39,15.16,9.47,12.16,0.01,2.87,96.43,4.71,3.24
-37.63269,145.79811,2017,8,11,4.02,4.03,12.2,7.86,9.94,0.14,2.41,96.61,5.27,2.84
-37.63269,145.79811,2017,8,12,7.01,7.01,10.45,7.13,8.76,3.3,1.88,97.07,6.49,2.23
-37.63269,145.79811,2017,8,13,3.87,3.89,14.96,6.09,10.13,0.09,1.63,97.3,5.26,3.38
-37.63269,145.79811,2017,8,14,2.59,2.62,16.7,7.87,11.7,0.02,1.68,96.89,4.83,3.54
-37.63269,145.79811,2017,8,15,9.54,9.54,14.6,7.4,11.43,8.16,2.42,95.84,7.85,0.47
-37.63269,145.79811,2017,8,16,5.55,5.56,12.25,8.12,10.03,3.77,2.88,95.32,6,2.49
-37.63269,145.79811,2017,8,17,5.62,5.62,8.47,5.71,7.34,5.72,2.43,95.65,5.95,1.59
-37.63269,145.79811,2017,8,18,4.32,4.33,5.75,4.25,5.14,8.85,2.24,96.39,5.4,2.06
-37.63269,145.79811,2017,8,19,1.92,1.93,8.48,1.43,4.72,1.26,1.32,97.71,4.5,3.04
-37.63269,145.79811,2017,8,20,1.06,1.08,11.63,1.24,5.46,0.15,0.98,97.64,4.23,3.99
-37.63269,145.79811,2017,8,21,2.12,2.13,6.93,3.49,4.87,1.11,1.11,96.98,4.62,1.22
-37.63269,145.79811,2017,8,22,4.34,4.34,13.42,3.85,8.21,0.14,1.15,97.19,5.35,3.54
-37.63269,145.79811,2017,8,23,5.91,5.92,13.3,4.97,8.44,9.99,1.49,97.18,5.99,2.91
-37.63269,145.79811,2017,8,24,4.77,4.77,10.26,4.64,6.8,1.13,1.01,97.58,5.5,3.11
-37.63269,145.79811,2017,8,25,2.7,2.71,12.41,2.67,6.68,0.05,1.13,97.9,4.75,4.1
-37.63269,145.79811,2017,8,26,3.67,3.68,12.59,3.99,7.87,0.45,1.51,97.55,5.1,2.27
-37.63269,145.79811,2017,8,27,1.48,1.51,7.98,2.57,5.44,4.82,1.77,97.47,4.43,3.72
-37.63269,145.79811,2017,8,28,1.1,1.11,9.84,1.75,4.93,0.33,1.02,97.64,4.24,3.11
-37.63269,145.79811,2017,8,29,2.81,2.82,10.91,1.87,5.61,0.28,1.02,97.56,4.8,2.99
-37.63269,145.79811,2017,8,30,2.98,2.99,10.42,2.08,5.63,0.79,1.28,97.93,4.88,2.87
-37.63269,145.79811,2017,8,31,0.73,0.76,13.67,1.06,6.21,0,1.13,98.16,4.11,4.92
-37.63269,145.79811,2017,9,1,0.78,0.81,13.6,1.84,7.09,0,1.34,97.64,4.13,3.4
-37.63269,145.79811,2017,9,2,3.28,3.3,15.99,5.68,10.74,0.03,2.12,96.97,5.03,1.93
-37.63269,145.79811,2017,9,3,3.4,3.42,13.63,6.61,11.18,2.8,2.77,95.85,5.11,2.23
-37.63269,145.79811,2017,9,4,2.84,2.84,7.72,3.84,5.65,3.75,2.6,95.9,4.9,2.37
-37.63269,145.79811,2017,9,5,2.5,2.5,6.38,3.31,4.54,6.58,2.61,96.05,4.77,2.42
-37.63269,145.79811,2017,9,6,4.9,4.9,9,3.05,5.99,2.95,1.97,96.7,5.64,2.6
-37.63269,145.79811,2017,9,7,5.9,5.91,11.46,6.16,8.18,4.79,1.96,97.1,5.98,2.35
-37.63269,145.79811,2017,9,8,3.05,3.06,9.53,3.88,6.35,2.07,1.84,97.44,4.91,3.05
-37.63269,145.79811,2017,9,9,5.52,5.53,10.91,5.04,7.23,2.32,1.3,97.72,5.79,3.22
-37.63269,145.79811,2017,9,10,4.62,4.63,14.03,5.12,8.52,0.15,0.82,97.52,5.44,4.37
-37.63269,145.79811,2017,9,11,5.04,5.05,15.68,5.41,11.2,0.03,2.17,96.89,5.68,2.08
-37.63269,145.79811,2017,9,12,9.27,9.27,18.07,9.73,14.1,1.89,1.78,96.26,7.62,2.98
-37.63269,145.79811,2017,9,13,6.38,6.38,11.83,4.38,9.19,4.4,1.9,95.93,6.32,2.58
-37.63269,145.79811,2017,9,14,4.63,4.64,9.57,3.47,6.7,3.3,2.04,96.75,5.53,2.76
-37.63269,145.79811,2017,9,15,7.65,7.65,12.66,7.24,9.48,6.16,1.96,97.01,6.76,2.43
-37.63269,145.79811,2017,9,16,2.63,2.66,9.94,4.78,6.95,6.47,1.77,97.51,4.82,4.59
-37.63269,145.79811,2017,9,17,1.27,1.3,15.19,2.23,8.54,0.02,1.36,97.73,4.3,5.76
-37.63269,145.79811,2017,9,18,0.8,0.86,17.58,6.44,11.37,1.14,2.88,96.77,4.31,4.75
-37.63269,145.79811,2017,9,19,2.87,2.88,11.47,4.82,7.95,0.83,1.85,97.17,4.84,3.93
-37.63269,145.79811,2017,9,20,3.49,3.5,15.89,2.98,9.51,0.01,1.28,97.26,5.05,5.27
-37.63269,145.79811,2017,9,21,3.3,3.32,17.91,8.89,13.04,0.03,2.08,96.58,5.04,4.47
-37.63269,145.79811,2017,9,22,6.61,6.61,20.14,7.88,13.94,0,1.32,96.32,6.4,5.39
-37.63269,145.79811,2017,9,23,6,6.01,25.77,11.01,17.46,0,2.47,95.34,6.21,5.87
-37.63269,145.79811,2017,9,24,5.23,5.24,14.28,9.85,11.81,0.29,2.72,95.48,5.81,3.99
-37.63269,145.79811,2017,9,25,5.96,5.96,10.32,5.36,8.47,4.65,1.72,96.31,6.05,2.88
-37.63269,145.79811,2017,9,26,2.91,2.93,14.8,4.3,8.76,0.14,0.76,97,4.86,5.82
-37.63269,145.79811,2017,9,27,4.03,4.05,21.11,6.68,13.53,0.03,1.81,96.07,5.41,5.01
-37.63269,145.79811,2017,9,28,4.93,4.94,14.7,7.36,11.48,0.02,1.76,96.25,5.64,3.92
-37.63269,145.79811,2017,9,29,3.76,3.77,14.66,4.63,9.89,0.41,1.89,96.61,5.17,4.11
-37.63269,145.79811,2017,9,30,3.1,3.12,13.22,6.59,9.67,0.7,2.13,97.05,4.94,4.95
-37.63269,145.79811,2017,10,1,5.59,5.6,15.25,5.16,9.62,0.17,1.33,97.59,5.83,3.19
-37.63269,145.79811,2017,10,2,5.78,5.78,18,5.72,10.88,0.13,0.92,97.66,5.9,6.12
-37.63269,145.79811,2017,10,3,5.06,5.07,20.76,4.63,12.6,0.01,1.41,97.53,5.64,6.59
-37.63269,145.79811,2017,10,4,7.27,7.28,23.17,6.4,14.85,0.03,1.2,97.32,6.58,6.37
-37.63269,145.79811,2017,10,5,8.25,8.25,18.58,7.86,14.13,4.19,1.87,96.86,7.08,2.49
-37.63269,145.79811,2017,10,6,5.18,5.19,15.78,6.79,10.09,1.07,1.75,97.48,5.68,3.94
-37.63269,145.79811,2017,10,7,2.77,2.81,20.4,4.45,12.35,0.03,1.27,97.31,4.86,5.33
-37.63269,145.79811,2017,10,8,8.79,8.8,21.81,11.49,16.4,2.09,2.05,96.59,7.66,5
-37.63269,145.79811,2017,10,9,7.73,7.73,15.95,6.69,12.85,4.11,1.67,96.61,7.05,5.49
-37.63269,145.79811,2017,10,10,2.89,2.92,19.43,4.75,11.54,0.01,0.74,97,4.87,7.12
-37.63269,145.79811,2017,10,11,5.16,5.18,21.95,8.27,14.99,10.22,2.51,96.26,5.87,3.13
-37.63269,145.79811,2017,10,12,4.56,4.58,16.7,7.2,11.83,1,2.06,96.7,5.53,4.89
-37.63269,145.79811,2017,10,13,6.32,6.33,15.93,7.49,11.29,0.58,1.46,97.31,6.14,2.68
-37.63269,145.79811,2017,10,14,5.07,5.08,19.44,5.44,11.69,0.01,1.01,97.74,5.62,7.05
-37.63269,145.79811,2017,10,15,6.31,6.32,22.43,5.63,13.57,0.02,0.86,97.78,6.12,7.12
-37.63269,145.79811,2017,10,16,8.9,8.9,25.67,7.9,16.91,0.02,1.17,97.79,7.32,7.17
-37.63269,145.79811,2017,10,17,8.41,8.42,26.93,12.54,19.13,0,1.51,97.7,7.11,7.47
-37.63269,145.79811,2017,10,18,8.57,8.57,27.39,13.54,20.11,0,1.79,97.52,7.19,7.37
-37.63269,145.79811,2017,10,19,12.49,12.49,22.42,10.25,17.9,8.34,1.91,97.23,9.53,2.91
-37.63269,145.79811,2017,10,20,3.07,3.09,15.87,6.63,10.79,0.16,1.85,97.92,4.91,6.48
-37.63269,145.79811,2017,10,21,4.79,4.8,14.39,5.7,9.74,0.43,1.36,97.67,5.51,4.5
-37.63269,145.79811,2017,10,22,7.96,7.96,14.69,7.77,10.5,2.79,1.28,97.12,6.89,3.68
-37.63269,145.79811,2017,10,23,7.98,7.98,21.4,8.96,13.83,0.65,0.9,97.15,6.9,7.2
-37.63269,145.79811,2017,10,24,9.73,9.73,20.98,9.35,14.56,5.28,0.85,96.99,7.82,4.98
-37.63269,145.79811,2017,10,25,10.65,10.65,17.56,10.05,13.08,4.19,0.82,96.64,8.3,3.98
-37.63269,145.79811,2017,10,26,8.51,8.51,17.57,9.22,12.82,0.37,1.19,96.33,7.2,4.15
-37.63269,145.79811,2017,10,27,7.53,7.54,24.01,7.95,16.61,0.1,1.77,96.27,6.77,7.77
-37.63269,145.79811,2017,10,28,10.6,10.6,18.05,12.53,15.43,4.57,1.18,96.12,8.47,4.91
-37.63269,145.79811,2017,10,29,7.65,7.66,24.1,10.74,17.62,0.6,2.14,95.7,7.01,7.84
-37.63269,145.79811,2017,10,30,4.16,4.17,12.72,4.56,8.71,8.7,1.44,96.25,5.37,4.16
-37.63269,145.79811,2017,10,31,3.54,3.56,14.49,5.96,9.74,0.97,1.43,97.23,5.09,4.79
-37.63269,145.79811,2017,11,1,8.11,8.11,15.6,7.81,11.11,3.09,1.44,97.12,6.98,3.94
-37.63269,145.79811,2017,11,2,6.86,6.86,16.08,7.69,10.95,1.9,1.02,96.85,6.42,4.39
-37.63269,145.79811,2017,11,3,3.41,3.42,13.2,4.18,8.53,1.97,1.52,96.89,5.1,5.26
-37.63269,145.79811,2017,11,4,1.16,1.19,15.01,2.68,8.54,0.12,1.51,97.43,4.27,6.74
-37.63269,145.79811,2017,11,5,2.15,2.19,16.02,3.95,10.29,0.01,1.02,97.35,4.63,7.47
-37.63269,145.79811,2017,11,6,4.48,4.49,13.78,5.3,9.62,0.41,1.74,96.91,5.44,4.53
-37.63269,145.79811,2017,11,7,3.54,3.56,15.27,6.81,10.1,1.09,1.83,97.39,5.12,4.91
-37.63269,145.79811,2017,11,8,4.49,4.5,21.07,4.98,12.69,0,1.07,97.9,5.39,8.34
-37.63269,145.79811,2017,11,9,5.2,5.22,24.16,6.75,15.35,0.01,0.9,97.93,5.68,8.41
-37.63269,145.79811,2017,11,10,6.53,6.54,26.45,8.95,17.88,0,0.99,97.88,6.22,6.56
-37.63269,145.79811,2017,11,11,7.88,7.89,26.99,11.97,19.07,0.01,1.09,97.74,6.84,7.86
-37.63269,145.79811,2017,11,12,7.94,7.96,27.22,10.05,18.67,0.01,0.95,97.51,6.94,8.47
-37.63269,145.79811,2017,11,13,8.72,8.73,29.94,11.55,20.9,0.01,1.12,97.22,7.29,8.36
-37.63269,145.79811,2017,11,14,9.45,9.46,30.75,15.89,23.08,0,1.43,96.97,7.63,8.41
-37.63269,145.79811,2017,11,15,10.32,10.32,29.06,16.69,22.05,1.14,1.61,96.63,8.25,5.94
-37.63269,145.79811,2017,11,16,15.28,15.28,19.79,15.2,17.12,9.22,0.9,96.56,11.27,1.78
-37.63269,145.79811,2017,11,17,13.01,13.01,23.93,13.95,18.51,4.74,0.67,96.78,9.79,5.67
-37.63269,145.79811,2017,11,18,12.91,12.91,25.14,12.1,19.18,5.58,0.93,97.1,9.66,7.92
-37.63269,145.79811,2017,11,19,12.05,12.05,28.2,13.78,20.91,0.6,0.98,97.43,9.09,7.07
-37.63269,145.79811,2017,11,20,10.56,10.56,29.93,15.4,22.34,0.1,0.96,97.56,8.21,8.44
-37.63269,145.79811,2017,11,21,10.1,10.1,30.49,15.14,22.74,1.56,1.04,97.38,8,8.51
-37.63269,145.79811,2017,11,22,6.48,6.51,30.5,14.05,22.23,0.59,1.09,96.98,6.37,8.78
-37.63269,145.79811,2017,11,23,9.11,9.12,29.95,15.38,22.75,0.31,1.29,96.6,7.58,7.59
-37.63269,145.79811,2017,11,24,12.32,12.33,28.52,17.12,22.13,2.27,1.32,96.8,9.36,5.86
-37.63269,145.79811,2017,11,25,15.03,15.03,28.38,16.28,21.77,8.75,1.19,96.81,11.14,7.21
-37.63269,145.79811,2017,11,26,14.36,14.36,25.41,17,20.84,1.93,0.96,96.65,10.66,5.08
-37.63269,145.79811,2017,11,27,13.17,13.17,24.58,14.43,18.69,1.86,1.21,96.97,9.82,7.5
-37.63269,145.79811,2017,11,28,12.85,12.85,30.51,12.41,21.92,0.03,0.95,97.13,9.58,8.56
-37.63269,145.79811,2017,11,29,12.87,12.87,33.58,17.69,25.41,0.32,1.14,97.03,9.6,8.65
-37.63269,145.79811,2017,11,30,14.43,14.36,31.89,19.61,25.38,0.2,1.47,96.62,10.61,7.28
-37.63269,145.79811,2017,12,1,15.52,15.52,23.76,13.16,19.23,50.26,1.73,96.18,11.61,1.06
-37.63269,145.79811,2017,12,2,12.12,12.11,15.13,11.02,12.96,45.81,1.77,95.91,9.23,1.74
-37.63269,145.79811,2017,12,3,8.11,8.11,13.61,9.3,11.09,8.32,1.94,96.37,7.04,5.19
-37.63269,145.79811,2017,12,4,8.5,8.5,16.91,8.29,12.14,3.6,1.35,96.79,7.17,5.52
-37.63269,145.79811,2017,12,5,9.46,9.46,17.89,9.09,13.09,1.06,1.43,96.55,7.68,5.98
-37.63269,145.79811,2017,12,6,10.18,10.18,19.92,9.94,14.51,0.84,1.03,95.96,8.1,7.13
-37.63269,145.79811,2017,12,7,10,10,21.21,8.61,14.5,14.29,0.96,95.89,8.04,4.91
-37.63269,145.79811,2017,12,8,6.8,6.81,16.24,7.94,11.81,5.38,1.33,96.82,6.39,7.38
-37.63269,145.79811,2017,12,9,9.49,9.49,19.1,8.05,13.9,0.14,1.46,97.4,7.67,5.48
-37.63269,145.79811,2017,12,10,11.3,11.3,22.29,9.93,16,0,0.94,97.62,8.59,9.22
-37.63269,145.79811,2017,12,11,10.79,10.79,22.53,11.15,16.31,0,1.12,97.46,8.31,9.13
-37.63269,145.79811,2017,12,12,11.43,11.43,25.62,11.15,18.33,0,0.86,97.08,8.73,9.33
-37.63269,145.79811,2017,12,13,11.95,11.95,29.67,15.24,22.86,0,1.56,96.36,9.13,9.14
-37.63269,145.79811,2017,12,14,12.49,12.49,24.64,12.49,19.22,0,1.36,96.22,9.47,5.84
-37.63269,145.79811,2017,12,15,9.91,9.91,25.51,10.06,18,0,1.05,96.58,7.92,9.44
-37.63269,145.79811,2017,12,16,10.93,10.93,25.18,10.95,18.08,0,1.11,96.88,8.44,8.83
-37.63269,145.79811,2017,12,17,12.47,12.47,27.87,12.15,19.65,0,1.13,96.97,9.34,8.29
-37.63269,145.79811,2017,12,18,12.83,12.83,31.25,15.6,23.58,0,0.94,96.52,9.69,6.57
-37.63269,145.79811,2017,12,19,16.53,16.53,30.14,17.87,24.95,10.82,1.7,95.67,12.43,5.26
-37.63269,145.79811,2017,12,20,10.54,10.54,22.13,11.79,17.12,0.67,1.64,96.45,8.38,6.07
-37.63269,145.79811,2017,12,21,8.84,8.84,23.94,9.89,16.99,0,1.01,97.18,7.31,9.28
-37.63269,145.79811,2017,12,22,10.05,10.05,27.06,11.09,19.2,0,0.87,96.84,7.99,6.93
-37.63269,145.79811,2017,12,23,9.12,9.13,27.87,12.87,20.38,0.36,1.6,96.34,7.58,5.79
-37.63269,145.79811,2017,12,24,7.53,7.53,19.75,10.42,15.85,0.03,1.99,96.61,6.82,7.62
-37.63269,145.79811,2017,12,25,6.03,6.04,23.36,9.8,16.07,0,1.78,97.11,6.04,9.42
-37.63269,145.79811,2017,12,26,8.83,8.83,28.37,9.27,19.57,0,0.89,96.96,7.33,9.18
-37.63269,145.79811,2017,12,27,11.69,11.69,30.86,15.64,23.69,0,1.68,96.72,8.91,8.62
-37.63269,145.79811,2017,12,28,14.48,14.49,31.49,18.88,24.93,1.71,1.07,96.59,10.78,4.72
-37.63269,145.79811,2017,12,29,18.24,18.24,22.33,15.27,19.41,18.46,0.79,96.33,13.71,4.52
-37.63269,145.79811,2017,12,30,10.23,10.04,18.44,11.78,15.26,0.57,1.77,96.34,8.06,3.9
-37.63269,145.79811,2017,12,31,8.42,8.35,25.04,9.38,17.39,0,0.84,96.41,7.14,9.22
-37.63269,145.79811,2018,1,1,10.3,10.3,24.98,11.15,17.69,0.13,1.16,96.19,8.15,9.19
-37.63269,145.79811,2018,1,2,9.82,9.73,21.51,11.86,15.9,0.34,1.45,96.31,7.84,7.92
-37.63269,145.79811,2018,1,3,7.8,7.69,21.1,11.12,15.48,0.09,1.55,96.89,6.8,8.08
-37.63269,145.79811,2018,1,4,10.27,10.13,26.98,9.6,18.26,0,1.11,97.04,8.02,8.93
-37.63269,145.79811,2018,1,5,10.93,10.82,29.45,12.61,21.1,0,0.9,96.94,8.41,9.11
-37.63269,145.79811,2018,1,6,9.47,9.51,36.27,18.77,26.88,0,2.04,96.55,7.72,9.14
-37.63269,145.79811,2018,1,7,10.62,10.52,26.34,14.28,20.16,0.01,1.05,96.81,8.24,6.52
-37.63269,145.79811,2018,1,8,12.33,12.11,24.06,14.1,19.22,0.72,0.72,96.66,9.23,5.96
-37.63269,145.79811,2018,1,9,9.13,8.78,21.6,10.36,16.14,0.09,1.64,96.97,7.43,7.74
-37.63269,145.79811,2018,1,10,7.37,7.13,29.08,8.71,18.61,0,0.94,97.08,6.62,5.75
-37.63269,145.79811,2018,1,11,8.92,8.69,32.72,14.01,23.58,0,1.19,96.74,7.41,8.31
-37.63269,145.79811,2018,1,12,15.48,15.24,28.58,14.12,22.69,6.41,1.71,96.03,11.4,2.23
-37.63269,145.79811,2018,1,13,9.02,8.86,17.47,9.45,13.15,6.93,1.7,95.96,7.47,2.3
-37.63269,145.79811,2018,1,14,4.63,4.5,19.46,9.28,13.82,0.12,1.87,97.01,5.47,7.15
-37.63269,145.79811,2018,1,15,10.58,10.48,23.13,10.44,16.17,0.48,1.63,97.32,8.16,6.13
-37.63269,145.79811,2018,1,16,7.84,7.73,26.2,11.08,18.2,0.05,1.44,97.46,6.8,9.13
-37.63269,145.79811,2018,1,17,4.2,3.98,31.19,9.37,20.7,0,1.03,97.18,5.35,9.07
-37.63269,145.79811,2018,1,18,4.03,3.93,35.94,14.86,26.13,0,1.6,96.94,5.27,9.15
-37.63269,145.79811,2018,1,19,5.01,4.53,38.63,20,28.76,0,1.48,96.73,5.65,9.04
-37.63269,145.79811,2018,1,20,12.52,12.13,31.85,17.2,24.41,0,0.96,96.77,9.38,7.35
-37.63269,145.79811,2018,1,21,14.5,14.16,35.38,18.96,26.25,0.03,1.21,96.37,10.7,3.19
-37.63269,145.79811,2018,1,22,15.27,15.1,32.1,16.94,24.31,0.06,1.15,96.29,11.22,7.46
-37.63269,145.79811,2018,1,23,11.92,11.82,28.84,14.89,20.82,0.01,1.36,96.52,9,8.62
-37.63269,145.79811,2018,1,24,12,11.91,29.87,13.13,21.11,0.02,1.11,96.44,9.06,8.56
-37.63269,145.79811,2018,1,25,15.64,15.42,32.17,15.73,24,5.61,0.78,96.37,11.47,7.96
-37.63269,145.79811,2018,1,26,17.43,17.22,32.37,18.06,24.51,4.37,0.8,96.5,12.84,6.81
-37.63269,145.79811,2018,1,27,18.62,18.45,32.83,19.11,25.4,1.9,0.7,96.46,13.85,7.56
-37.63269,145.79811,2018,1,28,17.6,17.51,34.93,21.68,28.31,0.03,1.36,96.33,13.02,8.09
-37.63269,145.79811,2018,1,29,17.96,17.81,32.52,16.94,25.84,17.56,1.9,96.27,13.31,3.88
-37.63269,145.79811,2018,1,30,9.96,9.56,16.97,11.84,14.44,7.08,2.02,96.54,7.91,3.81
-37.63269,145.79811,2018,1,31,4.08,4.05,17.93,9.7,13.64,0.28,2.21,96.81,5.28,6.93
-37.63269,145.79811,2018,2,1,4.97,4.91,23.41,7.29,15.15,0,1.49,96.98,5.61,8.49
-37.63269,145.79811,2018,2,2,7.69,7.63,25.35,9.12,17.42,0,1.27,97.17,6.74,8.13
-37.63269,145.79811,2018,2,3,10.06,9.98,27.05,12.25,19.51,0.01,1.26,97.49,7.88,7.38
-37.63269,145.79811,2018,2,4,9.11,8.95,28.97,11.8,20.29,0,1.1,97.6,7.41,8.43
-37.63269,145.79811,2018,2,5,8.47,8.19,28.88,12.35,20.47,0,1.16,97.34,7.13,7.43
-37.63269,145.79811,2018,2,6,10.15,10.05,32.08,13.33,22.87,0.03,0.92,97.09,8,8.09
-37.63269,145.79811,2018,2,7,11.24,11.18,34.6,17.32,25.56,0,1.33,96.93,8.63,8.04
-37.63269,145.79811,2018,2,8,12.58,12.45,30.67,19.88,24.73,0,1.25,96.91,9.4,5.96
-37.63269,145.79811,2018,2,9,14.53,14.42,27.39,17.06,21.97,0.01,0.89,96.89,10.62,3.1
-37.63269,145.79811,2018,2,10,14.08,13.98,31.92,17.14,24.08,1.93,1.96,96.13,10.42,2.13
-37.63269,145.79811,2018,2,11,9.28,9.12,21.82,11.89,16.6,0.28,1.79,96.25,7.57,5.9
-37.63269,145.79811,2018,2,12,7.89,7.81,22.24,11.1,15.97,0.05,1.26,96.52,6.87,6.08
-37.63269,145.79811,2018,2,13,8.25,8.14,26.69,10.81,19.12,0,0.94,96.52,7.07,7.94
-37.63269,145.79811,2018,2,14,4.33,4.1,20.83,11.6,17.87,0.13,2.48,96.33,5.43,7.41
-37.63269,145.79811,2018,2,15,7.95,7.65,21.19,9.7,15.28,0.6,1.36,96.7,6.88,5.33
-37.63269,145.79811,2018,2,16,8.44,8.2,21.21,11.17,15.72,0.16,1.38,96.76,7.11,7.35
-37.63269,145.79811,2018,2,17,6.6,6.51,28.13,9.38,18.58,0,1.32,96.66,6.32,6.33
-37.63269,145.79811,2018,2,18,10.47,10.35,28.73,12.52,20.05,0.4,1.22,96.71,8.17,4.96
-37.63269,145.79811,2018,2,19,12.84,12.75,23.54,13.54,17.77,1.64,2.06,96.98,9.53,6.42
-37.63269,145.79811,2018,2,20,7.6,7.49,27.92,11.37,18.85,0.06,1.52,97.13,6.72,7.71
-37.63269,145.79811,2018,2,21,8.43,8.35,28.5,14.01,20.4,0,1.27,96.98,7.13,4.96
-37.63269,145.79811,2018,2,22,10.53,10.39,29.15,16.57,22.13,0.11,0.76,96.86,8.21,5.24
-37.63269,145.79811,2018,2,23,13.33,13.23,27.15,18.61,23.28,0.68,1.86,96.46,9.89,4.42
-37.63269,145.79811,2018,2,24,15.1,14.86,28.65,13.26,22.33,1.52,2.48,96.01,11.12,2.76
-37.63269,145.79811,2018,2,25,7.09,6.87,21.73,12.13,15.57,0.74,2.15,96.56,6.5,4.42
-37.63269,145.79811,2018,2,26,8.09,8.03,26.91,10.77,18.23,0.07,1.21,96.96,6.95,7.38
-37.63269,145.79811,2018,2,27,7.94,7.95,30.36,13.73,21.38,0,1.31,96.86,6.92,7.28
-37.63269,145.79811,2018,2,28,6.88,6.84,29.49,14.48,21.44,0.04,2.68,96.25,6.49,7.06
-37.63269,145.79811,2018,3,1,10.89,10.78,20.48,12.69,15.92,0.8,1.67,96.97,8.37,4.3
-37.63269,145.79811,2018,3,2,9.29,9.19,26.07,11.44,17.9,0.03,0.98,96.77,7.54,5.3
-37.63269,145.79811,2018,3,3,8.96,8.83,30.43,12.73,20.38,0.02,1.76,96.43,7.43,7.01
-37.63269,145.79811,2018,3,4,8.38,8.14,22.07,11.77,16,0,1.5,96.92,7.07,6.5
-37.63269,145.79811,2018,3,5,6.23,6.16,20.78,9.74,14.68,0,1.72,97.28,6.08,5.19
-37.63269,145.79811,2018,3,6,5.93,5.75,26.9,8.96,17.61,0,1.22,97.69,5.97,7.01
